bedrooms,bathrooms,toilets,parking_space,title,town,state,price,title_Detached Duplex,title_Terraced Duplexes,title_Semi Detached Duplex,title_Detached Bungalow,title_Block of Flats,title_Semi Detached Bungalow,title_Terraced Bungalow,log_price
4.0,4.0,5.0,4.0,Detached Duplex,27,1,90000000.0,1,0,0,0,0,0,0,18.31532022829454
3.0,3.0,4.0,4.0,Detached Bungalow,77,1,28000000.0,0,0,0,1,0,0,0,17.14771506813948
4.0,4.0,5.0,4.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
7.0,7.0,6.0,1.0,Detached Duplex,3,1,450000000.0,1,0,0,0,0,0,0,19.92475814072864
5.0,5.0,6.0,4.0,Detached Duplex,15,0,250000000.0,1,0,0,0,0,0,0,19.33697147582652
3.0,3.0,4.0,4.0,Detached Bungalow,121,22,20000000.0,0,0,0,1,0,0,0,16.811242831518264
3.0,3.0,3.0,6.0,Semi Detached Bungalow,102,0,12000000.0,0,0,0,0,0,1,0,16.300417207752275
4.0,4.0,5.0,3.0,Terraced Duplexes,15,0,58000000.0,0,1,0,0,0,0,0,17.875953568510692
5.0,5.0,6.0,4.0,Detached Duplex,15,0,155000000.0,1,0,0,0,0,0,0,18.858935674883522
4.0,5.0,5.0,5.0,Detached Bungalow,27,1,65000000.0,0,0,0,1,0,0,0,17.98989782785991
5.0,5.0,5.0,4.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
5.0,5.0,6.0,4.0,Detached Duplex,15,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
4.0,5.0,5.0,1.0,Terraced Duplexes,26,1,50000000.0,0,1,0,0,0,0,0,17.72753356339242
6.0,6.0,6.0,5.0,Detached Duplex,37,1,85000000.0,1,0,0,0,0,0,0,18.258161814454592
4.0,5.0,4.0,4.0,Detached Bungalow,27,1,28000000.0,0,0,0,1,0,0,0,17.14771506813948
5.0,5.0,6.0,4.0,Detached Duplex,15,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
4.0,4.0,5.0,8.0,Detached Duplex,67,9,70000000.0,1,0,0,0,0,0,0,18.064005800013632
3.0,3.0,4.0,2.0,Terraced Duplexes,38,0,23000000.0,0,1,0,0,0,0,0,16.951004773893423
6.0,6.0,7.0,2.0,Detached Duplex,18,0,250000000.0,1,0,0,0,0,0,0,19.33697147582652
5.0,5.0,6.0,4.0,Semi Detached Duplex,27,1,180000000.0,0,0,1,0,0,0,0,19.008467408854486
5.0,5.0,6.0,5.0,Detached Duplex,0,0,250000000.0,1,0,0,0,0,0,0,19.33697147582652
5.0,5.0,6.0,5.0,Detached Duplex,15,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
4.0,5.0,6.0,3.0,Terraced Duplexes,15,0,50000000.0,0,1,0,0,0,0,0,17.72753356339242
4.0,5.0,5.0,5.0,Terraced Duplexes,4,1,55000000.0,0,1,0,0,0,0,0,17.822843743196746
4.0,5.0,5.0,3.0,Terraced Duplexes,15,0,65000000.0,0,1,0,0,0,0,0,17.98989782785991
4.0,5.0,5.0,3.0,Detached Duplex,15,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
4.0,4.0,4.0,4.0,Detached Duplex,38,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
4.0,4.0,5.0,3.0,Terraced Duplexes,15,0,60000000.0,0,1,0,0,0,0,0,17.909855120186375
5.0,5.0,6.0,6.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,90000000.0,0,1,0,0,0,0,0,18.31532022829454
5.0,5.0,6.0,5.0,Detached Duplex,15,0,135000000.0,1,0,0,0,0,0,0,18.720785336402702
5.0,6.0,6.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,4.0,5.0,4.0,Terraced Duplexes,42,1,70000000.0,0,1,0,0,0,0,0,18.064005800013632
4.0,3.0,4.0,2.0,Block of Flats,8,0,7200000.0,0,0,0,0,1,0,0,15.789591583986283
5.0,5.0,6.0,4.0,Detached Duplex,15,0,92000000.0,1,0,0,0,0,0,0,18.337299135013314
3.0,3.0,4.0,2.0,Block of Flats,20,0,120000000.0,0,0,0,0,1,0,0,18.60300230074632
5.0,5.0,6.0,4.0,Detached Duplex,38,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
4.0,4.0,5.0,2.0,Terraced Duplexes,15,0,45000000.0,0,1,0,0,0,0,0,17.622173047734595
3.0,3.0,4.0,3.0,Detached Bungalow,27,1,55000000.0,0,0,0,1,0,0,0,17.822843743196746
4.0,4.0,5.0,4.0,Detached Duplex,0,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
4.0,5.0,5.0,4.0,Block of Flats,90,0,59000000.0,0,0,0,0,1,0,0,17.893048001869992
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,65000000.0,0,0,1,0,0,0,0,17.98989782785991
5.0,5.0,6.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,4.0,5.0,2.0,Detached Duplex,15,0,42000000.0,1,0,0,0,0,0,0,17.553180176247643
5.0,5.0,6.0,6.0,Detached Duplex,15,0,300000000.0,1,0,0,0,0,0,0,19.519293032620475
4.0,5.0,5.0,4.0,Block of Flats,54,0,95000000.0,0,0,0,0,1,0,0,18.369387449564815
5.0,5.0,6.0,6.0,Detached Duplex,15,0,270000000.0,1,0,0,0,0,0,0,19.41393251696265
4.0,4.0,5.0,5.0,Detached Duplex,15,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
5.0,6.0,6.0,4.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
5.0,5.0,6.0,8.0,Detached Duplex,15,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
4.0,5.0,5.0,4.0,Terraced Duplexes,15,0,120000000.0,0,1,0,0,0,0,0,18.60300230074632
5.0,5.0,5.0,4.0,Detached Duplex,15,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
4.0,5.0,5.0,4.0,Detached Bungalow,65,0,35000000.0,0,0,0,1,0,0,0,17.37085861945369
4.0,4.0,5.0,5.0,Detached Duplex,5,1,220000000.0,1,0,0,0,0,0,0,19.209138104316636
2.0,3.0,3.0,4.0,Detached Bungalow,38,0,20000000.0,0,0,0,1,0,0,0,16.811242831518264
4.0,4.0,5.0,4.0,Terraced Duplexes,8,0,300000000.0,0,1,0,0,0,0,0,19.519293032620475
4.0,4.0,5.0,4.0,Terraced Bungalow,15,0,39136500.0,0,0,0,0,0,0,1,17.482566093348176
7.0,7.0,8.0,4.0,Detached Duplex,13,1,300000000.0,1,0,0,0,0,0,0,19.519293032620475
3.0,3.0,4.0,2.0,Terraced Duplexes,38,0,40000000.0,0,1,0,0,0,0,0,17.50439001207821
3.0,3.0,4.0,3.0,Detached Bungalow,161,21,16000000.0,0,0,0,1,0,0,0,16.588099280204055
5.0,6.0,6.0,4.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
5.0,5.0,5.0,2.0,Detached Duplex,58,8,65000000.0,1,0,0,0,0,0,0,17.98989782785991
4.0,4.0,5.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,2.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
1.0,2.0,2.0,4.0,Block of Flats,1,1,51000000.0,0,0,0,0,1,0,0,17.7473361906886
6.0,6.0,6.0,4.0,Detached Duplex,15,0,300000000.0,1,0,0,0,0,0,0,19.519293032620475
4.0,4.0,6.0,4.0,Detached Duplex,0,0,800000000.0,1,0,0,0,0,0,0,20.5001222856322
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
3.0,5.0,5.0,4.0,Detached Bungalow,40,0,70000000.0,0,0,0,1,0,0,0,18.064005800013632
3.0,3.0,3.0,3.0,Detached Bungalow,113,1,30000000.0,0,0,0,1,0,0,0,17.216707939626428
5.0,5.0,6.0,2.0,Detached Duplex,15,0,170000000.0,1,0,0,0,0,0,0,18.951308995014536
5.0,5.0,6.0,4.0,Detached Duplex,15,0,280000000.0,1,0,0,0,0,0,0,19.450300161133523
4.0,4.0,5.0,4.0,Detached Bungalow,81,11,19000000.0,0,0,0,1,0,0,0,16.759949537130716
3.0,4.0,4.0,4.0,Semi Detached Bungalow,67,9,42000000.0,0,0,0,0,0,1,0,17.553180176247643
4.0,5.0,5.0,3.0,Semi Detached Duplex,15,0,80000000.0,0,0,1,0,0,0,0,18.197537192638155
4.0,5.0,5.0,4.0,Terraced Duplexes,4,1,70000000.0,0,1,0,0,0,0,0,18.064005800013632
6.0,5.0,5.0,4.0,Detached Duplex,42,1,350000000.0,1,0,0,0,0,0,0,19.67344371244773
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,85000000.0,0,0,1,0,0,0,0,18.258161814454592
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,150000000.0,0,1,0,0,0,0,0,18.82614585206053
3.0,2.0,2.0,4.0,Block of Flats,18,0,120000000.0,0,0,0,0,1,0,0,18.60300230074632
5.0,5.0,5.0,7.0,Detached Duplex,15,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
3.0,3.0,4.0,4.0,Detached Bungalow,15,0,33000000.0,0,0,0,1,0,0,0,17.312018119430753
4.0,4.0,5.0,4.0,Detached Duplex,38,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
6.0,3.0,3.0,4.0,Detached Duplex,91,13,35000000.0,1,0,0,0,0,0,0,17.37085861945369
3.0,3.0,3.0,4.0,Detached Bungalow,65,0,28000000.0,0,0,0,1,0,0,0,17.14771506813948
3.0,3.0,3.0,8.0,Block of Flats,103,0,65000000.0,0,0,0,0,1,0,0,17.98989782785991
4.0,4.0,4.0,4.0,Detached Bungalow,105,1,20000000.0,0,0,0,1,0,0,0,16.811242831518264
5.0,7.0,7.0,5.0,Detached Duplex,18,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
3.0,5.0,3.0,4.0,Terraced Bungalow,161,21,8455000.0,0,0,0,0,0,0,1,15.950268540314818
4.0,4.0,5.0,4.0,Detached Duplex,38,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
4.0,5.0,6.0,4.0,Semi Detached Duplex,65,0,45000000.0,0,0,1,0,0,0,0,17.622173047734595
5.0,4.0,4.0,3.0,Detached Duplex,48,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
5.0,5.0,6.0,4.0,Semi Detached Duplex,4,1,85000000.0,0,0,1,0,0,0,0,18.258161814454592
6.0,5.0,5.0,4.0,Detached Duplex,15,0,350000000.0,1,0,0,0,0,0,0,19.67344371244773
4.0,4.0,5.0,5.0,Semi Detached Duplex,0,0,450000000.0,0,0,1,0,0,0,0,19.92475814072864
5.0,5.0,6.0,4.0,Detached Duplex,20,0,220000000.0,1,0,0,0,0,0,0,19.209138104316636
4.0,3.0,4.0,2.0,Block of Flats,8,0,7200000.0,0,0,0,0,1,0,0,15.789591583986283
3.0,3.0,4.0,4.0,Detached Bungalow,38,0,35000000.0,0,0,0,1,0,0,0,17.37085861945369
5.0,6.0,6.0,6.0,Terraced Duplexes,5,1,85000000.0,0,1,0,0,0,0,0,18.258161814454592
5.0,5.0,6.0,4.0,Detached Duplex,15,0,260000000.0,1,0,0,0,0,0,0,19.3761921889798
4.0,4.0,4.0,3.0,Terraced Duplexes,15,0,42000000.0,0,1,0,0,0,0,0,17.553180176247643
4.0,4.0,5.0,3.0,Terraced Duplexes,27,1,50000000.0,0,1,0,0,0,0,0,17.72753356339242
4.0,5.0,5.0,4.0,Detached Bungalow,91,13,30000000.0,0,0,0,1,0,0,0,17.216707939626428
5.0,5.0,6.0,4.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
4.0,4.0,5.0,4.0,Terraced Duplexes,8,0,120000000.0,0,1,0,0,0,0,0,18.60300230074632
6.0,6.0,7.0,2.0,Semi Detached Bungalow,25,2,75000000.0,0,0,0,0,0,1,0,18.132998671500584
5.0,5.0,6.0,6.0,Detached Duplex,20,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
5.0,5.0,6.0,4.0,Detached Duplex,0,0,850000000.0,1,0,0,0,0,0,0,20.560746907448635
4.0,4.0,5.0,4.0,Semi Detached Duplex,4,1,75000000.0,0,0,1,0,0,0,0,18.132998671500584
3.0,4.0,4.0,6.0,Detached Bungalow,142,21,18000000.0,0,0,0,1,0,0,0,16.70588231586044
4.0,4.0,4.0,3.0,Terraced Duplexes,18,0,180000000.0,0,1,0,0,0,0,0,19.008467408854486
4.0,4.0,5.0,4.0,Terraced Duplexes,18,0,130000000.0,0,1,0,0,0,0,0,18.683045008419857
4.0,4.0,5.0,3.0,Detached Duplex,15,0,160000000.0,1,0,0,0,0,0,0,18.890684373198102
4.0,5.0,5.0,4.0,Terraced Duplexes,37,1,60000000.0,0,1,0,0,0,0,0,17.909855120186375
5.0,5.0,6.0,4.0,Detached Duplex,15,0,105000000.0,1,0,0,0,0,0,0,18.469470908121796
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,65000000.0,0,0,1,0,0,0,0,17.98989782785991
4.0,4.0,5.0,5.0,Detached Duplex,15,0,50000000.0,1,0,0,0,0,0,0,17.72753356339242
3.0,3.0,4.0,3.0,Terraced Duplexes,42,1,65000000.0,0,1,0,0,0,0,0,17.98989782785991
6.0,6.0,7.0,5.0,Detached Duplex,15,0,450000000.0,1,0,0,0,0,0,0,19.92475814072864
4.0,5.0,5.0,4.0,Semi Detached Duplex,38,0,48000000.0,0,0,1,0,0,0,0,17.686711568872166
5.0,5.0,6.0,5.0,Detached Duplex,15,0,350000000.0,1,0,0,0,0,0,0,19.67344371244773
5.0,6.0,6.0,1.0,Detached Duplex,15,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
5.0,7.0,7.0,8.0,Detached Duplex,15,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
5.0,5.0,6.0,8.0,Detached Duplex,69,1,75000000.0,1,0,0,0,0,0,0,18.132998671500584
7.0,7.0,8.0,8.0,Detached Duplex,3,1,400000000.0,1,0,0,0,0,0,0,19.806975105072254
4.0,5.0,5.0,4.0,Terraced Duplexes,4,1,55000000.0,0,1,0,0,0,0,0,17.822843743196746
4.0,5.0,5.0,4.0,Terraced Duplexes,15,0,50000000.0,0,1,0,0,0,0,0,17.72753356339242
4.0,4.0,5.0,4.0,Block of Flats,8,0,180000000.0,0,0,0,0,1,0,0,19.008467408854486
4.0,4.0,5.0,6.0,Detached Duplex,38,0,38000000.0,1,0,0,0,0,0,0,17.45309671769066
5.0,5.0,6.0,3.0,Terraced Duplexes,38,0,37000000.0,0,1,0,0,0,0,0,17.4264284706085
4.0,5.0,5.0,4.0,Semi Detached Duplex,15,0,85000000.0,0,0,1,0,0,0,0,18.258161814454592
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,55000000.0,0,1,0,0,0,0,0,17.822843743196746
5.0,5.0,6.0,4.0,Detached Duplex,15,0,270000000.0,1,0,0,0,0,0,0,19.41393251696265
3.0,3.0,4.0,4.0,Terraced Duplexes,15,0,42000000.0,0,1,0,0,0,0,0,17.553180176247643
4.0,4.0,4.0,3.0,Semi Detached Duplex,38,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
5.0,6.0,7.0,4.0,Detached Duplex,15,0,95000000.0,1,0,0,0,0,0,0,18.369387449564815
4.0,4.0,5.0,4.0,Terraced Duplexes,15,0,57000000.0,0,1,0,0,0,0,0,17.858561825798823
2.0,5.0,5.0,4.0,Detached Bungalow,48,0,35000000.0,0,0,0,1,0,0,0,17.37085861945369
4.0,4.0,5.0,4.0,Detached Duplex,15,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
5.0,5.0,5.0,5.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
3.0,3.0,4.0,4.0,Terraced Duplexes,15,0,68000000.0,0,1,0,0,0,0,0,18.03501826314038
2.0,3.0,3.0,4.0,Detached Bungalow,90,0,32000000.0,0,0,0,1,0,0,0,17.281246460764002
6.0,6.0,7.0,4.0,Detached Bungalow,87,2,45000000.0,0,0,0,1,0,0,0,17.622173047734595
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,65000000.0,0,0,1,0,0,0,0,17.98989782785991
4.0,4.0,5.0,3.0,Terraced Duplexes,15,0,55000000.0,0,1,0,0,0,0,0,17.822843743196746
4.0,4.0,5.0,5.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
5.0,5.0,6.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
5.0,5.0,6.0,5.0,Detached Duplex,15,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
5.0,5.0,6.0,1.0,Detached Duplex,5,1,260000000.0,1,0,0,0,0,0,0,19.3761921889798
5.0,5.0,6.0,8.0,Detached Duplex,0,0,350000000.0,1,0,0,0,0,0,0,19.67344371244773
5.0,5.0,6.0,4.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,5.0,5.0,4.0,Terraced Duplexes,15,0,140000000.0,0,1,0,0,0,0,0,18.75715298057358
5.0,5.0,6.0,2.0,Detached Duplex,15,0,170000000.0,1,0,0,0,0,0,0,18.951308995014536
5.0,6.0,6.0,1.0,Detached Duplex,5,1,260000000.0,1,0,0,0,0,0,0,19.3761921889798
5.0,5.0,6.0,5.0,Detached Duplex,15,0,158000000.0,1,0,0,0,0,0,0,18.87810559099124
5.0,5.0,5.0,4.0,Detached Duplex,18,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
4.0,4.0,5.0,2.0,Terraced Duplexes,15,0,65000000.0,0,1,0,0,0,0,0,17.98989782785991
3.0,3.0,4.0,1.0,Terraced Duplexes,15,0,33000000.0,0,1,0,0,0,0,0,17.312018119430753
5.0,5.0,5.0,6.0,Detached Duplex,15,0,125000000.0,1,0,0,0,0,0,0,18.643824295266576
5.0,5.0,6.0,4.0,Detached Duplex,15,0,150000000.0,1,0,0,0,0,0,0,18.82614585206053
4.0,5.0,5.0,4.0,Detached Duplex,15,0,85000000.0,1,0,0,0,0,0,0,18.258161814454592
5.0,6.0,6.0,4.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
2.0,5.0,2.0,4.0,Block of Flats,12,1,22500000.0,0,0,0,0,1,0,0,16.929025867174648
5.0,5.0,6.0,3.0,Detached Duplex,15,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
5.0,5.0,6.0,6.0,Detached Duplex,15,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
5.0,5.0,6.0,5.0,Detached Duplex,15,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
5.0,5.0,6.0,2.0,Detached Duplex,15,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
5.0,6.0,6.0,4.0,Detached Duplex,0,0,520000000.0,1,0,0,0,0,0,0,20.069339369539748
3.0,3.0,4.0,5.0,Detached Bungalow,69,1,20000000.0,0,0,0,1,0,0,0,16.811242831518264
4.0,5.0,5.0,3.0,Detached Bungalow,127,21,25000000.0,0,0,0,1,0,0,0,17.034386382832476
5.0,5.0,6.0,4.0,Detached Duplex,15,0,100000000.0,1,0,0,0,0,0,0,18.420680743952367
4.0,5.0,5.0,4.0,Detached Duplex,38,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
4.0,5.0,5.0,4.0,Detached Duplex,38,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
4.0,5.0,5.0,4.0,Terraced Bungalow,38,0,48000000.0,0,0,0,0,0,0,1,17.686711568872166
3.0,3.0,3.0,4.0,Detached Bungalow,78,0,11000000.0,0,0,0,1,0,0,0,16.213405830762646
5.0,5.0,6.0,6.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
4.0,4.0,5.0,5.0,Detached Duplex,82,1,65000000.0,1,0,0,0,0,0,0,17.98989782785991
4.0,2.0,5.0,3.0,Detached Duplex,38,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
4.0,4.0,5.0,3.0,Detached Duplex,2,0,30000000.0,1,0,0,0,0,0,0,17.216707939626428
4.0,4.0,5.0,3.0,Semi Detached Duplex,15,0,70000000.0,0,0,1,0,0,0,0,18.064005800013632
2.0,4.0,4.0,3.0,Terraced Duplexes,15,0,35000000.0,0,1,0,0,0,0,0,17.37085861945369
4.0,5.0,5.0,4.0,Detached Duplex,38,0,60000000.0,1,0,0,0,0,0,0,17.909855120186375
3.0,3.0,4.0,3.0,Block of Flats,15,0,68000000.0,0,0,0,0,1,0,0,18.03501826314038
5.0,6.0,7.0,6.0,Detached Duplex,15,0,89500000.0,1,0,0,0,0,0,0,18.309749183245085
4.0,4.0,5.0,4.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
5.0,5.0,6.0,4.0,Detached Duplex,0,0,1200000000.0,1,0,0,0,0,0,0,20.905587393740365
3.0,2.0,3.0,8.0,Detached Bungalow,102,0,27000000.0,0,0,0,1,0,0,0,17.111347423968603
4.0,5.0,5.0,4.0,Detached Bungalow,78,0,200000000.0,0,0,0,1,0,0,0,19.11382792451231
3.0,3.0,4.0,3.0,Detached Bungalow,65,0,19500000.0,0,0,0,1,0,0,0,16.785925023533974
5.0,5.0,6.0,5.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
5.0,5.0,6.0,6.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
4.0,4.0,4.0,2.0,Block of Flats,67,9,32000000.0,0,0,0,0,1,0,0,17.281246460764002
2.0,2.0,3.0,4.0,Detached Bungalow,2,0,8500000.0,0,0,0,1,0,0,0,15.955576721460545
4.0,5.0,5.0,7.0,Detached Duplex,15,0,140000000.0,1,0,0,0,0,0,0,18.75715298057358
4.0,5.0,5.0,4.0,Block of Flats,109,5,35000000.0,0,0,0,0,1,0,0,17.37085861945369
5.0,5.0,6.0,6.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
5.0,5.0,6.0,4.0,Detached Duplex,0,0,700000000.0,1,0,0,0,0,0,0,20.36659089300768
5.0,5.0,6.0,2.0,Detached Duplex,15,0,350000000.0,1,0,0,0,0,0,0,19.67344371244773
4.0,4.0,5.0,4.0,Detached Duplex,38,0,43000000.0,1,0,0,0,0,0,0,17.576710673657836
5.0,6.0,6.0,4.0,Detached Duplex,15,0,305000000.0,1,0,0,0,0,0,0,19.535822334571687
5.0,5.0,6.0,5.0,Detached Duplex,43,0,110000000.0,1,0,0,0,0,0,0,18.51599092375669
5.0,5.0,6.0,4.0,Detached Duplex,15,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
5.0,7.0,8.0,5.0,Detached Duplex,15,0,130000000.0,1,0,0,0,0,0,0,18.683045008419857
5.0,5.0,5.0,4.0,Detached Duplex,15,0,200000000.0,1,0,0,0,0,0,0,19.11382792451231
4.0,4.0,5.0,3.0,Terraced Duplexes,15,0,150000000.0,0,1,0,0,0,0,0,18.82614585206053
4.0,4.0,5.0,4.0,Semi Detached Duplex,15,0,85000000.0,0,0,1,0,0,0,0,18.258161814454592
4.0,5.0,5.0,4.0,Detached Duplex,25,2,64000000.0,1,0,0,0,0,0,0,17.974393641323946
3.0,3.0,4.0,4.0,Block of Flats,15,0,65000000.0,0,0,0,0,1,0,0,17.98989782785991
5.0,5.0,6.0,4.0,Detached Duplex,81,11,100000000.0,1,0,0,0,0,0,0,18.420680743952367
4.0,4.0,5.0,6.0,Detached Duplex,15,0,70000000.0,1,0,0,0,0,0,0,18.064005800013632
5.0,5.0,6.0,4.0,Detached Duplex,15,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
5.0,5.0,6.0,8.0,Detached Duplex,15,0,63000000.0,1,0,0,0,0,0,0,17.958645284355807
5.0,5.0,5.0,4.0,Terraced Bungalow,91,13,8000000.0,0,0,0,0,0,0,1,15.89495209964411
4.0,5.0,6.0,4.0,Semi Detached Duplex,15,0,75000000.0,0,0,1,0,0,0,0,18.132998671500584
5.0,5.0,6.0,4.0,Detached Duplex,15,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
3.0,3.0,4.0,4.0,Semi Detached Duplex,38,0,45000000.0,0,0,1,0,0,0,0,17.622173047734595
5.0,5.0,6.0,4.0,Detached Duplex,15,0,160000000.0,1,0,0,0,0,0,0,18.890684373198102
5.0,5.0,6.0,4.0,Detached Duplex,15,0,285000000.0,1,0,0,0,0,0,0,19.467999738232926
1.0,1.0,1.0,1.0,Block of Flats,47,0,125000000.0,0,0,0,0,1,0,0,18.643824295266576
4.0,5.0,5.0,4.0,Block of Flats,137,11,38000000.0,0,0,0,0,1,0,0,17.45309671769066
5.0,5.0,6.0,5.0,Detached Duplex,15,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
2.0,2.0,2.0,5.0,Detached Bungalow,38,0,17000000.0,0,0,0,1,0,0,0,16.64872390202049
5.0,5.0,7.0,8.0,Detached Duplex,18,0,220000000.0,1,0,0,0,0,0,0,19.209138104316636
6.0,5.0,6.0,6.0,Detached Duplex,15,0,220000000.0,1,0,0,0,0,0,0,19.209138104316636
4.0,4.0,5.0,4.0,Detached Duplex,38,0,65000000.0,1,0,0,0,0,0,0,17.98989782785991
5.0,5.0,6.0,4.0,Detached Duplex,15,0,410000000.0,1,0,0,0,0,0,0,19.83166771766263
4.0,5.0,6.0,3.0,Detached Duplex,15,0,67000000.0,1,0,0,0,0,0,0,18.02020317735524
5.0,6.0,6.0,6.0,Detached Duplex,15,0,120000000.0,1,0,0,0,0,0,0,18.60300230074632
4.0,5.0,5.0,5.0,Detached Duplex,38,0,45000000.0,1,0,0,0,0,0,0,17.622173047734595
5.0,5.0,6.0,4.0,Detached Duplex,15,0,127000000.0,1,0,0,0,0,0,0,18.659697644422867
3.0,3.0,4.0,4.0,Block of Flats,0,0,250000000.0,0,0,0,0,1,0,0,19.33697147582652
4.0,5.0,5.0,4.0,Block of Flats,90,0,45000000.0,0,0,0,0,1,0,0,17.622173047734595
5.0,6.0,6.0,4.0,Detached Duplex,25,2,160000000.0,1,0,0,0,0,0,0,18.890684373198102
4.0,4.0,5.0,5.0,Detached Duplex,15,0,90000000.0,1,0,0,0,0,0,0,18.31532022829454
5.0,5.0,6.0,5.0,Detached Duplex,20,0,240000000.0,1,0,0,0,0,0,0,19.296149481306266
4.0,4.0,4.0,1.0,Detached Bungalow,109,0,25000000.0,0,0,0,1,0,0,0,17.034386382832476
5.0,5.0,6.0,5.0,Detached Duplex,15,0,400000000.0,1,0,0,0,0,0,0,19.806975105072254
4.0,5.0,5.0,3.0,Semi Detached Duplex,15,0,76000000.0,0,0,1,0,0,0,0,18.146243898250606
7.0,5.0,5.0,4.0,Detached Duplex,64,8,50000000.0,1,0,0,0,0,0,0,17.72753356339242
4.0,5.0,5.0,4.0,Detached Duplex,15,0,40000000.0,1,0,0,0,0,0,0,17.50439001207821
4.0,4.0,5.0,4.0,Detached Bungalow,25,2,35000000.0,0,0,0,1,0,0,0,17.37085861945369
5.0,5.0,6.0,6.0,Detached Duplex,15,0,145000000.0,1,0,0,0,0,0,0,18.792244300384848
2.0,2.0,3.0,8.0,Block of Flats,38,0,80000000.0,0,0,0,0,1,0,0,18.197537192638155
5.0,5.0,6.0,4.0,Detached Duplex,18,0,80000000.0,1,0,0,0,0,0,0,18.197537192638155
5.0,5.0,6.0,3.0,Detached Duplex,15,0,240000000.0,1,0,0,0,0,0,0,19.296149481306266
